Counter,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GyroX,GyroY,Timestamp,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL,CMS_Q,DRL_Q,AF3_Q,F7_Q,F3_Q,FC5_Q,T7_Q,P7_Q,O1_Q,O2_Q,P8_Q,T8_Q,FC6_Q,F4_Q,F8_Q,AF4_Q,Blink,LeftWink,RightWink,EyesOpen,LeftEyeLid,RightEyelid
108,4869.230769,3862.564103,4910.769231,4597.948718,4354.358974,3851.794872,4431.794872,4331.282051,4236.410256,4238.461538,4508.717949,4077.948718,4221.025641,4225.641026,2647,2887,33.138,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
109,4878.461538,3864.102564,4908.717949,4602.051282,4355.897436,3847.692308,4427.692308,4328.205128,4230.769231,4246.666667,4507.179487,4072.307692,4218.974359,4223.076923,2643,2895,33.146,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
110,4871.282051,3861.025641,4901.025641,4599.487179,4360.512821,3844.102564,4423.589744,4315.897436,4220.512821,4243.076923,4496.410256,4058.461538,4211.282051,4217.435897,2647,2891,33.154,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
111,4861.025641,3854.358974,4893.846154,4590.769231,4350.769231,3845.641026,4420.512821,4309.74359,4217.435897,4230.769231,4489.74359,4050.769231,4202.564103,4215.897436,2643,2891,33.162,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
112,4856.410256,3850.769231,4881.538462,4587.179487,4339.487179,3836.410256,4411.282051,4309.74359,4216.923077,4229.230769,4486.666667,4044.102564,4198.461538,4206.153846,2647,2891,33.17,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
113,4853.846154,3858.974359,4879.487179,4594.358974,4347.692308,3826.153846,4407.692308,4308.205128,4215.897436,4234.871795,4479.487179,4040.512821,4206.153846,4200,2643,2891,33.178,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
114,4860.512821,3870.25641,4892.307692,4602.564103,4361.025641,3835.897436,4418.974359,4309.230769,4221.025641,4238.461538,4489.74359,4051.794872,4217.948718,4217.435897,2639,2895,33.186,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
115,4873.846154,3878.461538,4904.102564,4608.717949,4367.179487,3859.487179,4429.74359,4317.435897,4231.794872,4254.358974,4511.282051,4067.179487,4228.205128,4231.794872,2647,2891,33.194,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
116,4880,3882.051282,4906.666667,4608.717949,4369.230769,3865.128205,4429.230769,4325.128205,4234.358974,4268.205128,4511.282051,4068.205128,4233.846154,4230.25641,2643,2895,33.202,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
117,4873.333333,3872.307692,4904.102564,4603.076923,4365.641026,3852.820513,4427.179487,4325.128205,4232.307692,4258.974359,4502.051282,4061.025641,4228.717949,4231.282051,2651,2895,33.209,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
118,4863.589744,3861.538462,4898.461538,4600,4363.076923,3848.717949,4428.717949,4319.487179,4232.307692,4247.692308,4502.051282,4056.923077,4219.487179,4225.641026,2643,2891,33.217,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
119,4858.974359,3861.538462,4883.589744,4594.358974,4356.410256,3849.230769,4422.051282,4311.282051,4223.589744,4247.179487,4496.410256,4051.794872,4216.923077,4215.384615,2643,2899,33.225,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
120,4853.333333,3860.512821,4873.846154,4585.641026,4343.076923,3844.615385,4415.897436,4307.179487,4215.897436,4247.692308,4488.205128,4042.051282,4214.871795,4213.333333,2651,2891,33.232,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
121,4854.358974,3860,4881.025641,4590.769231,4347.179487,3844.615385,4423.589744,4315.897436,4224.102564,4252.307692,4492.307692,4043.589744,4214.871795,4212.820513,2647,2895,33.241,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
122,4869.74359,3865.641026,4893.333333,4602.564103,4366.666667,3849.230769,4430.769231,4330.769231,4238.461538,4264.102564,4509.74359,4058.461538,4225.641026,4218.461538,2647,2895,33.249,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
123,4874.871795,3865.641026,4895.897436,4601.025641,4369.230769,3849.230769,4429.230769,4338.461538,4248.205128,4269.74359,4522.051282,4066.153846,4236.923077,4233.333333,2647,2895,33.257,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
124,4864.615385,3863.589744,4891.794872,4598.974359,4353.846154,3851.794872,4429.230769,4336.410256,4248.205128,4267.179487,4515.897436,4060.512821,4235.384615,4231.282051,2651,2891,33.265,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
125,4857.435897,3862.051282,4886.153846,4600.512821,4344.615385,3849.230769,4428.205128,4329.74359,4238.461538,4267.692308,4507.692308,4053.846154,4224.102564,4214.871795,2647,2895,33.272,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
126,4851.794872,3851.794872,4878.974359,4592.820513,4339.487179,3834.358974,4420.512821,4321.538462,4229.74359,4262.564103,4502.564103,4046.153846,4215.384615,4211.794872,2651,2895,33.28,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
127,4848.205128,3846.666667,4875.897436,4587.179487,4341.025641,3833.846154,4419.487179,4319.487179,4229.230769,4249.74359,4496.923077,4042.051282,4214.358974,4212.820513,2647,2891,33.288,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
128,4858.974359,3852.307692,4877.435897,4594.358974,4350.769231,3846.153846,4426.666667,4326.153846,4230.769231,4249.230769,4498.974359,4045.641026,4217.435897,4211.282051,2647,2895,33.296,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
0,4861.538462,3852.820513,4878.974359,4596.923077,4350.769231,3840.512821,4426.153846,4324.102564,4231.794872,4259.487179,4508.205128,4050.25641,4218.974359,4212.820513,2651,2891,33.303,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
1,4848.205128,3847.692308,4880,4588.717949,4342.051282,3829.74359,4417.948718,4315.384615,4226.666667,4256.923077,4507.692308,4051.794872,4220,4209.74359,2643,2895,33.311,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
2,4844.615385,3849.230769,4874.871795,4585.641026,4338.974359,3831.794872,4413.846154,4310.25641,4218.461538,4248.717949,4498.461538,4046.666667,4218.461538,4201.025641,2647,2899,33.32,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
3,4843.076923,3849.74359,4869.74359,4586.666667,4342.564103,3830.769231,4414.358974,4306.153846,4212.307692,4245.641026,4490.769231,4037.435897,4211.794872,4197.435897,2647,2899,33.328,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
4,4839.487179,3848.717949,4873.333333,4588.717949,4338.461538,3830.25641,4413.846154,4306.153846,4214.358974,4248.717949,4488.717949,4037.948718,4211.282051,4199.487179,2647,2895,33.335,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
5,4847.692308,3853.846154,4876.410256,4592.820513,4335.384615,3833.846154,4413.333333,4309.230769,4217.435897,4254.871795,4495.897436,4046.153846,4215.897436,4205.128205,2643,2899,33.343,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
6,4856.410256,3859.487179,4880.512821,4594.871795,4345.128205,3828.205128,4412.307692,4307.692308,4215.897436,4255.384615,4503.589744,4054.871795,4221.538462,4214.358974,2651,2895,33.351,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
7,4860,3863.076923,4889.74359,4596.410256,4358.974359,3834.871795,4415.897436,4309.230769,4222.051282,4255.897436,4507.692308,4060.512821,4230.25641,4220.512821,2643,2895,33.359,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
8,4862.051282,3865.128205,4894.358974,4599.487179,4359.487179,3845.641026,4420,4312.820513,4226.666667,4263.076923,4510.769231,4061.538462,4234.358974,4215.897436,2651,2899,33.367,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
9,4864.102564,3866.153846,4891.282051,4604.615385,4352.820513,3836.410256,4420.512821,4310.769231,4221.025641,4266.666667,4508.717949,4059.487179,4228.717949,4216.923077,2651,2895,33.375,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
10,4871.282051,3869.230769,4890.769231,4606.666667,4357.435897,3834.871795,4423.589744,4312.307692,4221.025641,4262.051282,4504.102564,4058.461538,4229.74359,4230.769231,2647,2895,33.383,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
11,4879.487179,3871.282051,4892.820513,4603.589744,4364.615385,3848.205128,4429.230769,4319.487179,4233.846154,4260,4511.282051,4060.512821,4238.461538,4240.512821,2651,2891,33.391,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
12,4871.794872,3867.692308,4890.25641,4601.025641,4360.512821,3848.717949,4430.769231,4320.512821,4234.871795,4264.615385,4521.538462,4061.025641,4233.846154,4230.769231,2647,2899,33.399,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
13,4855.384615,3861.025641,4885.641026,4597.948718,4346.153846,3838.461538,4425.128205,4313.846154,4220,4264.615385,4511.794872,4055.384615,4219.487179,4217.948718,2651,2891,33.406,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
14,4855.384615,3861.025641,4886.153846,4589.74359,4341.025641,3835.897436,4423.076923,4311.282051,4216.410256,4254.871795,4501.538462,4050.25641,4215.384615,4217.435897,2647,2895,33.414,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
15,4860.512821,3862.564103,4890.25641,4588.717949,4346.666667,3833.333333,4426.666667,4316.923077,4225.128205,4248.717949,4507.692308,4054.871795,4218.461538,4219.487179,2651,2891,33.422,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
16,4850.769231,3861.025641,4889.230769,4595.897436,4346.153846,3832.307692,4422.051282,4316.410256,4225.641026,4250.769231,4505.128205,4055.897436,4217.948718,4215.897436,2647,2895,33.429,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
17,4843.076923,3861.025641,4886.666667,4597.948718,4343.589744,3833.846154,4417.435897,4309.74359,4215.384615,4247.179487,4497.948718,4049.230769,4215.897436,4216.923077,2651,2895,33.437,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
18,4852.307692,3863.076923,4883.589744,4596.923077,4349.74359,3831.794872,4423.589744,4310.769231,4215.897436,4249.74359,4497.435897,4045.128205,4216.410256,4219.487179,2647,2891,33.446,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
19,4861.538462,3863.589744,4882.051282,4597.948718,4356.923077,3835.897436,4429.230769,4319.487179,4229.230769,4263.589744,4497.948718,4046.153846,4216.410256,4209.230769,2647,2895,33.454,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
20,4857.435897,3861.538462,4885.128205,4597.435897,4356.923077,3840.512821,4426.153846,4320,4229.74359,4260,4502.051282,4051.794872,4216.410256,4198.461538,2651,2891,33.461,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
21,4851.794872,3860.512821,4884.102564,4600.512821,4358.461538,3836.923077,4425.641026,4314.871795,4218.974359,4248.717949,4503.589744,4052.307692,4216.923077,4202.564103,2647,2895,33.469,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
22,4848.717949,3861.025641,4874.358974,4597.435897,4353.846154,3832.820513,4424.102564,4312.820513,4215.897436,4249.74359,4491.794872,4040.512821,4214.358974,4205.128205,2651,2895,33.477,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
23,4838.461538,3858.974359,4867.692308,4584.615385,4336.410256,3829.74359,4414.358974,4309.230769,4216.923077,4249.74359,4484.615385,4029.230769,4211.282051,4199.487179,2651,2891,33.485,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
24,4844.615385,3858.974359,4875.897436,4586.666667,4332.307692,3829.74359,4415.897436,4309.74359,4215.384615,4252.307692,4499.487179,4036.410256,4218.461538,4208.717949,2647,2899,33.493,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
25,4866.153846,3869.230769,4889.230769,4601.025641,4350.769231,3838.461538,4426.666667,4315.384615,4220.512821,4263.076923,4516.410256,4054.358974,4232.307692,4229.74359,2655,2895,33.5,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
26,4871.282051,3877.435897,4893.333333,4603.589744,4368.205128,3845.641026,4428.205128,4317.948718,4228.717949,4264.102564,4520.512821,4061.025641,4235.897436,4230.769231,2647,2895,33.509,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
27,4866.666667,3877.435897,4890.25641,4598.461538,4369.230769,3846.153846,4425.641026,4319.487179,4232.820513,4261.538462,4522.564103,4057.948718,4231.282051,4224.615385,2651,2899,33.517,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
28,4873.333333,3877.948718,4892.820513,4602.051282,4364.102564,3846.153846,4428.205128,4321.538462,4234.358974,4268.205128,4520.512821,4061.025641,4234.871795,4232.307692,2655,2895,33.525,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
29,4869.74359,3872.820513,4893.846154,4600.512821,4354.871795,3840.512821,4426.666667,4315.897436,4227.179487,4266.153846,4513.333333,4064.102564,4233.846154,4229.74359,2647,2899,33.532,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
30,4848.205128,3860,4882.051282,4584.102564,4339.487179,3828.205128,4417.435897,4306.153846,4212.307692,4249.74359,4504.102564,4053.846154,4221.538462,4212.307692,2655,2891,33.54,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
31,4848.205128,3857.435897,4874.871795,4583.589744,4338.974359,3829.230769,4417.435897,4307.179487,4213.846154,4245.641026,4504.615385,4049.230769,4219.487179,4213.333333,2651,2895,33.548,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
32,4860.512821,3866.666667,4877.948718,4595.384615,4349.230769,3836.410256,4419.487179,4311.282051,4221.025641,4257.435897,4505.641026,4053.333333,4229.230769,4221.025641,2651,2891,33.556,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
33,4860,3867.179487,4884.615385,4591.794872,4346.153846,3831.794872,4414.358974,4310.25641,4217.435897,4262.051282,4503.076923,4051.794872,4230.25641,4214.871795,2651,2899,33.564,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
34,4857.948718,3863.076923,4889.230769,4589.74359,4341.538462,3829.74359,4415.384615,4315.897436,4222.051282,4262.051282,4507.179487,4053.333333,4229.74359,4220,2655,2895,33.572,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
35,4860.512821,3869.230769,4890.769231,4601.538462,4341.538462,3833.846154,4420,4320,4233.846154,4264.102564,4509.74359,4061.025641,4233.846154,4233.846154,2651,2899,33.58,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
36,4863.076923,3877.435897,4888.717949,4606.666667,4339.487179,3836.410256,4419.487179,4317.435897,4228.205128,4265.128205,4507.692308,4062.051282,4233.846154,4226.666667,2655,2899,33.588,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
37,4862.051282,3871.282051,4882.051282,4598.974359,4333.333333,3834.358974,4414.358974,4310.25641,4213.846154,4263.589744,4506.153846,4054.358974,4229.74359,4213.333333,2647,2899,33.596,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
38,4861.025641,3862.564103,4877.948718,4591.794872,4326.153846,3827.179487,4411.794872,4305.128205,4212.820513,4256.410256,4506.153846,4050.769231,4225.641026,4215.384615,2647,2899,33.603,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
39,4858.461538,3863.589744,4878.461538,4587.692308,4324.102564,3822.564103,4410.769231,4305.128205,4217.948718,4251.282051,4503.076923,4051.794872,4221.025641,4218.461538,2651,2895,33.611,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
40,4857.948718,3856.410256,4880,4586.666667,4326.153846,3818.974359,4410.25641,4302.564103,4208.717949,4247.692308,4494.358974,4048.717949,4218.461538,4213.333333,2647,2899,33.619,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
41,4856.923077,3848.205128,4875.897436,4588.717949,4324.615385,3815.384615,4409.74359,4294.871795,4195.897436,4237.435897,4488.717949,4041.025641,4213.846154,4211.794872,2651,2899,33.627,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
42,4859.487179,3859.487179,4875.897436,4596.923077,4322.564103,3822.051282,4410.25641,4296.923077,4205.641026,4236.923077,4492.820513,4044.615385,4214.871795,4216.410256,2651,2903,33.635,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
43,4861.025641,3862.564103,4878.974359,4600,4327.179487,3830.769231,4412.820513,4306.666667,4218.974359,4250.769231,4493.333333,4052.307692,4218.974359,4212.820513,2651,2895,33.643,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
44,4852.820513,3849.230769,4876.923077,4590.25641,4326.666667,3823.076923,4410.769231,4303.589744,4207.179487,4253.333333,4480.512821,4048.717949,4211.794872,4199.487179,2651,2903,33.651,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
45,4843.076923,3846.666667,4876.410256,4586.666667,4326.666667,3814.871795,4409.230769,4298.974359,4196.410256,4238.974359,4474.871795,4042.051282,4201.025641,4197.948718,2655,2899,33.659,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
46,4843.589744,3851.282051,4871.282051,4590.25641,4321.025641,3819.487179,4411.794872,4301.538462,4201.538462,4230.769231,4478.461538,4037.435897,4201.538462,4202.051282,2651,2899,33.666,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
47,4842.564103,3844.102564,4859.487179,4585.641026,4307.692308,3818.974359,4409.230769,4296.410256,4198.461538,4226.153846,4473.846154,4028.717949,4198.974359,4189.74359,2655,2899,33.674,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
48,4839.487179,3844.102564,4861.538462,4583.589744,4322.051282,3822.564103,4411.282051,4297.435897,4195.897436,4227.179487,4472.820513,4027.179487,4196.410256,4182.051282,2651,2895,33.682,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
49,4847.692308,3858.461538,4875.384615,4597.948718,4352.307692,3841.025641,4424.102564,4310.769231,4209.230769,4238.974359,4485.641026,4040,4206.153846,4195.384615,2655,2899,33.69,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
50,4854.871795,3863.589744,4876.923077,4602.051282,4352.307692,3846.153846,4427.179487,4315.384615,4217.435897,4240.512821,4491.794872,4046.153846,4209.230769,4200.512821,2655,2899,33.698,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
51,4848.717949,3862.051282,4872.307692,4591.282051,4338.974359,3835.384615,4418.461538,4312.307692,4213.846154,4232.820513,4489.74359,4045.641026,4204.102564,4196.923077,2651,2903,33.706,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
52,4843.076923,3860.512821,4874.358974,4590.769231,4335.384615,3830.769231,4413.846154,4314.871795,4214.358974,4234.358974,4485.128205,4046.153846,4205.128205,4200,2655,2895,33.714,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
53,4849.74359,3854.871795,4874.358974,4594.871795,4328.205128,3831.282051,4412.820513,4311.794872,4215.384615,4245.641026,4480,4043.076923,4207.692308,4201.025641,2651,2903,33.722,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
54,4857.948718,3856.923077,4880,4594.871795,4326.666667,3830.769231,4412.820513,4310.25641,4214.871795,4248.717949,4491.282051,4048.205128,4211.794872,4204.615385,2655,2899,33.73,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
55,4862.564103,3867.179487,4891.794872,4600,4336.923077,3835.384615,4419.487179,4315.897436,4216.923077,4247.179487,4508.205128,4063.076923,4218.974359,4215.384615,2651,2899,33.737,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
56,4865.641026,3868.205128,4887.692308,4602.564103,4343.076923,3838.974359,4421.538462,4315.897436,4218.461538,4250.769231,4501.025641,4065.128205,4220.512821,4217.948718,2651,2899,33.745,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
57,4862.051282,3860,4875.897436,4591.282051,4343.076923,3834.358974,4412.820513,4309.230769,4214.871795,4249.230769,4486.666667,4049.74359,4213.333333,4213.846154,2651,2895,33.753,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
58,4859.487179,3858.974359,4875.384615,4584.615385,4333.846154,3831.282051,4410.25641,4308.205128,4212.820513,4245.641026,4490.25641,4045.641026,4214.871795,4211.282051,2651,2899,33.761,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
59,4862.051282,3864.102564,4881.025641,4589.74359,4329.74359,3834.358974,4414.871795,4311.282051,4215.384615,4248.717949,4493.846154,4052.307692,4217.435897,4206.666667,2651,2899,33.769,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
60,4854.358974,3861.025641,4873.846154,4588.205128,4334.871795,3833.333333,4415.384615,4311.282051,4216.410256,4242.051282,4490.25641,4046.666667,4207.692308,4201.025641,2647,2899,33.777,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
61,4841.538462,3853.846154,4862.051282,4581.538462,4329.230769,3828.717949,4410.769231,4309.230769,4212.307692,4228.717949,4485.128205,4035.897436,4203.589744,4196.410256,2651,2899,33.785,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
62,4848.205128,3856.923077,4866.666667,4584.102564,4328.717949,3834.871795,4415.897436,4311.282051,4216.410256,4237.435897,4488.205128,4041.538462,4213.333333,4197.948718,2651,2899,33.793,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
63,4863.076923,3867.179487,4879.487179,4597.948718,4348.205128,3849.74359,4429.230769,4322.564103,4231.794872,4255.897436,4504.615385,4055.384615,4222.564103,4214.871795,2651,2903,33.8,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
64,4861.538462,3865.128205,4879.487179,4600.512821,4349.74359,3852.307692,4431.282051,4328.717949,4232.820513,4246.153846,4508.717949,4052.820513,4219.487179,4221.025641,2655,2899,33.808,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
65,4850.769231,3856.410256,4874.358974,4591.282051,4334.358974,3843.076923,4420.512821,4318.974359,4218.974359,4228.205128,4497.435897,4045.128205,4209.230769,4206.153846,2647,2899,33.816,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
66,4844.102564,3855.384615,4875.384615,4588.205128,4335.897436,3835.897436,4412.820513,4310.769231,4214.358974,4231.282051,4486.153846,4042.051282,4201.025641,4197.948718,2655,2903,33.824,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
67,4849.74359,3852.820513,4872.820513,4587.179487,4337.435897,3832.820513,4413.333333,4312.307692,4215.384615,4234.871795,4477.948718,4034.871795,4199.487179,4198.974359,2655,2895,33.832,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
68,4858.461538,3850.25641,4871.794872,4586.666667,4332.820513,3834.358974,4414.871795,4312.307692,4213.846154,4230.769231,4479.487179,4035.384615,4202.051282,4196.410256,2651,2903,33.84,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
69,4858.974359,3854.871795,4876.410256,4593.333333,4339.487179,3837.948718,4415.384615,4310.769231,4215.384615,4232.307692,4490.25641,4045.641026,4200.512821,4202.564103,2655,2899,33.848,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
70,4856.410256,3858.461538,4874.871795,4594.358974,4342.051282,3832.307692,4412.820513,4309.230769,4216.410256,4231.794872,4491.794872,4044.102564,4200,4213.846154,2655,2899,33.856,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
71,4856.923077,3858.974359,4870.769231,4589.230769,4337.948718,3829.74359,4411.282051,4307.692308,4212.820513,4229.74359,4488.205128,4038.461538,4205.128205,4214.871795,2651,2895,33.863,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
